Provincia de residencia,Causas (lista reducida),Sexo,Edad,Total,Tipo de causa,Enfermedad
Castellón/Castelló,050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,De 70 a 74 años,26,Sistema Nervioso,Nervioso
Castellón/Castelló,050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,De 75 a 79 años,57,Sistema Nervioso,Nervioso
Castellón/Castelló,050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,De 80 a 84 años,64,Sistema Nervioso,Nervioso
Castellón/Castelló,050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,De 85 a 89 años,94,Sistema Nervioso,Nervioso
Castellón/Castelló,050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,De 90 a 94 años,69,Sistema Nervioso,Nervioso
Castellón/Castelló,050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,De 95 años y más,26,Sistema Nervioso,Nervioso
Castellón/Castelló,050 Meningitis (otras en 003),Ambos sexos,Todas las edades,3,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Ambos sexos,Menores de 1 año,1,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Ambos sexos,De 1 a 14 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Ambos sexos,De 15 a 29 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Ambos sexos,De 30 a 39 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Ambos sexos,De 40 a 44 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Ambos sexos,De 45 a 49 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Ambos sexos,De 50 a 54 años,1,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Ambos sexos,De 55 a 59 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Ambos sexos,De 60 a 64 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Ambos sexos,De 65 a 69 años,1,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Ambos sexos,De 70 a 74 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Ambos sexos,De 75 a 79 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Ambos sexos,De 80 a 84 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Ambos sexos,De 85 a 89 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Ambos sexos,De 90 a 94 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Ambos sexos,De 95 años y más,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Hombres,Todas las edades,2,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Hombres,Menores de 1 año,1,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Hombres,De 1 a 14 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Hombres,De 15 a 29 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Hombres,De 30 a 39 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Hombres,De 40 a 44 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Hombres,De 45 a 49 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Hombres,De 50 a 54 años,1,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Hombres,De 55 a 59 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Hombres,De 60 a 64 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Hombres,De 65 a 69 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Hombres,De 70 a 74 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Hombres,De 75 a 79 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Hombres,De 80 a 84 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Hombres,De 85 a 89 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Hombres,De 90 a 94 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Hombres,De 95 años y más,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Mujeres,Todas las edades,1,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Mujeres,Menores de 1 año,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Mujeres,De 1 a 14 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Mujeres,De 15 a 29 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Mujeres,De 30 a 39 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Mujeres,De 40 a 44 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Mujeres,De 45 a 49 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Mujeres,De 50 a 54 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Mujeres,De 55 a 59 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Mujeres,De 60 a 64 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Mujeres,De 65 a 69 años,1,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Mujeres,De 70 a 74 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Mujeres,De 75 a 79 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Mujeres,De 80 a 84 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Mujeres,De 85 a 89 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Mujeres,De 90 a 94 años,0,Sistema Nervioso,Meningitis
Castellón/Castelló,050 Meningitis (otras en 003),Mujeres,De 95 años y más,0,Sistema Nervioso,Meningitis
Castellón/Castelló,051 Enfermedad de Alzheimer,Ambos sexos,Todas las edades,223,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Ambos sexos,Menores de 1 año,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Ambos sexos,De 1 a 14 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Ambos sexos,De 15 a 29 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Ambos sexos,De 30 a 39 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Ambos sexos,De 40 a 44 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Ambos sexos,De 45 a 49 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Ambos sexos,De 50 a 54 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Ambos sexos,De 55 a 59 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Ambos sexos,De 60 a 64 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Ambos sexos,De 65 a 69 años,1,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Ambos sexos,De 70 a 74 años,8,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Ambos sexos,De 75 a 79 años,29,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Ambos sexos,De 80 a 84 años,41,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Ambos sexos,De 85 a 89 años,65,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Ambos sexos,De 90 a 94 años,58,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Ambos sexos,De 95 años y más,21,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Hombres,Todas las edades,70,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Hombres,Menores de 1 año,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Hombres,De 1 a 14 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Hombres,De 15 a 29 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Hombres,De 30 a 39 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Hombres,De 40 a 44 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Hombres,De 45 a 49 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Hombres,De 50 a 54 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Hombres,De 55 a 59 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Hombres,De 60 a 64 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Hombres,De 65 a 69 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Hombres,De 70 a 74 años,2,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Hombres,De 75 a 79 años,13,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Hombres,De 80 a 84 años,13,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Hombres,De 85 a 89 años,24,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Hombres,De 90 a 94 años,16,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Hombres,De 95 años y más,2,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Mujeres,Todas las edades,153,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Mujeres,Menores de 1 año,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Mujeres,De 1 a 14 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Mujeres,De 15 a 29 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Mujeres,De 30 a 39 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Mujeres,De 40 a 44 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Mujeres,De 45 a 49 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Mujeres,De 50 a 54 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Mujeres,De 55 a 59 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Mujeres,De 60 a 64 años,0,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Mujeres,De 65 a 69 años,1,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Mujeres,De 70 a 74 años,6,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Mujeres,De 75 a 79 años,16,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Mujeres,De 80 a 84 años,28,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Mujeres,De 85 a 89 años,41,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Mujeres,De 90 a 94 años,42,Sistema Nervioso,Alzheimer
Castellón/Castelló,051 Enfermedad de Alzheimer,Mujeres,De 95 años y más,19,Sistema Nervioso,Alzheimer
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,Todas las edades,153,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,Menores de 1 año,1,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,De 1 a 14 años,1,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,De 15 a 29 años,9,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,De 30 a 39 años,1,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,De 40 a 44 años,2,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,De 45 a 49 años,1,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,De 50 a 54 años,8,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,De 55 a 59 años,4,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,De 60 a 64 años,6,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,De 65 a 69 años,6,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,De 70 a 74 años,18,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,De 75 a 79 años,28,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,De 80 a 84 años,23,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,De 85 a 89 años,29,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,De 90 a 94 años,11,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Ambos sexos,De 95 años y más,5,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Hombres,Todas las edades,83,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Hombres,Menores de 1 año,0,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Hombres,De 1 a 14 años,0,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Hombres,De 15 a 29 años,6,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Hombres,De 30 a 39 años,1,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Hombres,De 40 a 44 años,1,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Hombres,De 45 a 49 años,1,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Hombres,De 50 a 54 años,4,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Hombres,De 55 a 59 años,4,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Hombres,De 60 a 64 años,4,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Hombres,De 65 a 69 años,3,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Hombres,De 70 a 74 años,16,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Hombres,De 75 a 79 años,15,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Hombres,De 80 a 84 años,10,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Hombres,De 85 a 89 años,13,Sistema Nervioso,Resto mentales
Castellón/Castelló,052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos,Hombres,De 90 a 94 años,5,Sistema Nervioso,Resto mentales
